"Year","Mon","Day","Pcp(mm)","Tmax(c)","Tmin(c)","WSpeed(m/s)","RHumidity(fr)","SRad(MJ/m2)","SShine(hr)","Cloud(1/10)","Tavg(c)"
"1954","01","01",0,9.6,1.7,1.5,0.697,"-99.00","2.1",3.3,5.1
"1954","01","02",0,8.7,2.2,3.4,0.63,"-99.00","0",3.3,4.9
"1954","01","03",0.5,11.4,2.4,4.3,0.67,"-99.00","1.6",6.7,5.9
"1954","01","04",0,10,2.4,4.8,0.71,"-99.00","3",6,5.6
"1954","01","05",0,8.5,1.8,4.6,0.577,"-99.00","7.2",2,4.3
"1954","01","06",0,7.2,0.1,5.6,0.493,"-99.00","8.3",4,3.1
"1954","01","07",0,8.4,-0.2,3.5,0.533,"-99.00","8.3",1,4.1
"1954","01","08",1.2,12.3,4.7,2.3,0.79,"-99.00","0",7,7.9
"1954","01","09",0.9,14.3,7,1.6,0.92,"-99.00","0",10,10
"1954","01","10",0,9.5,-0.5,8,0.603,"-99.00","8.3",3.7,5.1
"1954","01","11",0,5.4,-2.8,7.3,0.387,"-99.00","7.7",2.7,1.2
"1954","01","12",0,11.6,0.6,2.8,0.527,"-99.00","6.8",6,6.4
"1954","01","13",1.9,9.2,4.5,5.3,0.797,"-99.00","0",10,7.6
"1954","01","14",1.8,7.8,3.8,4.6,0.807,"-99.00","0",10,5.9
"1954","01","15",0.2,9,2.8,4.4,0.697,"-99.00","3.4",7.7,6.1
"1954","01","16",6.2,8.4,4.1,3.8,0.753,"-99.00","0",8,5.2
"1954","01","17",0.5,9.2,5.1,4.5,0.763,"-99.00","0",10,7.6
"1954","01","18",0,11.6,6,4,0.737,"-99.00","6.4",7.7,8.8
"1954","01","19",0,11.5,6.7,2.1,0.643,"-99.00","0",10,8.6
"1954","01","20",6.1,10.8,6.1,1.2,0.793,"-99.00","0",10,9.2
"1954","01","21",2.5,10.6,5.6,6.7,0.843,"-99.00","0",10,7.7
"1954","01","22",0,9.1,3,5.4,0.67,"-99.00","6.2",8.3,6.1
"1954","01","23",0,3.9,-0.7,9.9,0.34,"-99.00","0",10,1.1
"1954","01","24",0,3.2,-3.6,14.4,0.387,"-99.00","1.2",2.7,-0.9
"1954","01","25",0,0.5,-5.6,5.8,0.35,"-99.00","10",0.7,-3.4
"1954","01","26",0,3.4,-5.8,3.8,0.39,"-99.00","9",0,-1.3
"1954","01","27",0,6.5,-2.9,4.8,0.473,"-99.00","7",1.7,1.8
"1954","01","28",0,3.2,-3,6.3,0.377,"-99.00","9.7",1,-0.1
"1954","01","29",0,4,-5.4,6.2,0.397,"-99.00","6.4",0,-0.5
"1954","01","30",0,7.8,-1,3,0.567,"-99.00","3.9",2,2.6
"1954","01","31",0,6.8,-0.6,4.6,0.5,"-99.00","7.5",1.7,1.8
"1954","02","01",0,7.6,-3.5,5.4,0.477,"-99.00","8.2",2.3,1.7
"1954","02","02",0,3,-3.6,5.2,0.45,"-99.00","6.4",0,-0.5
"1954","02","03",0,3.7,-5.5,9.5,0.473,"-99.00","9",0,-1.9
"1954","02","04",0,4.4,-4.6,9.3,0.47,"-99.00","8.3",0,-0.7
"1954","02","05",0,7,-3.8,9.1,0.42,"-99.00","8.9",0.3,0.2
"1954","02","06",0,4.1,-3.8,5.3,0.58,"-99.00","9",1.3,-0.6
"1954","02","07",0,7.8,-3.5,4.6,0.423,"-99.00","9",0,2.2
"1954","02","08",0,9.4,-1.5,4.6,0.323,"-99.00","8.8",0,4.1
"1954","02","09",0,10.7,0.5,4.8,0.46,"-99.00","9.2",0,5.2
"1954","02","10",0,14.8,3.5,6.6,0.603,"-99.00","9.2",0,9.5
"1954","02","11",4.3,16.2,11,9,0.82,"-99.00","0.6",7.3,14.2
"1954","02","12",0,14.8,6.8,5.3,0.607,"-99.00","9.2",0,10.4
"1954","02","13",15.8,11.1,5,5.3,0.843,"-99.00","1.7",7.7,6.9
"1954","02","14",9.2,9.1,3.5,6,0.76,"-99.00","4.5",10,5.7
"1954","02","15",3.2,10,3.7,1.8,0.747,"-99.00","0",8,7.2
"1954","02","16",8.5,10.6,6.7,6.2,0.863,"-99.00","0",10,9
"1954","02","17",6.2,10,4.1,4,0.84,"-99.00","0",10,6.8
"1954","02","18",0,6,0.1,11.4,0.567,"-99.00","3.8",7,2.4
"1954","02","19",0,6.3,-2.5,7,0.247,"-99.00","8.9",0,1.5
"1954","02","20",0,7.8,-1,4.6,0.423,"-99.00","8.4",6.7,3.2
"1954","02","21",0,3.9,-2.3,4.8,0.363,"-99.00","9.5",0,0.9
"1954","02","22",0,7,-3.3,4.4,0.41,"-99.00","9.7",0,1.7
"1954","02","23",0,11.5,0.4,5.1,0.367,"-99.00","9.6",0,5.3
"1954","02","24",0,14.9,4.4,4,0.6,"-99.00","5.6",4,9.5
"1954","02","25",31.9,14,8.9,2.4,0.883,"-99.00","0",10,12.2
"1954","02","26",40.9,14.8,7.8,5.8,0.947,"-99.00","0",10,10.9
"1954","02","27",39,16.8,7.5,8.3,0.783,"-99.00","1",7.7,10.4
"1954","02","28",0,12.4,5.5,5,0.72,"-99.00","4.1",8.7,8.1
"1954","03","01",8.4,9.2,6.7,3.7,0.847,"-99.00","0",10,7.6
"1954","03","02",0,14.9,6.5,3.7,0.703,"-99.00","2.5",5,9.8
"1954","03","03",0,13,6.9,2.2,0.567,"-99.00","3.4",9.3,9.1
"1954","03","04",1,9.8,3.8,6.5,0.753,"-99.00","0.8",8,5.9
"1954","03","05",0.1,7.4,2.8,4.8,0.793,"-99.00","0",10,5
"1954","03","06",0,7.5,-0.3,4.6,0.453,"-99.00","6",6.3,2.8
"1954","03","07",0,8.7,0.5,5.6,0.65,"-99.00","1.7",7.3,3.7
"1954","03","08",0,9.9,-0.2,3.5,0.467,"-99.00","3.8",4.3,4.8
"1954","03","09",0,12.5,3.1,2.4,0.457,"-99.00","2.8",5.7,7.6
"1954","03","10",0,12.4,5.6,5.7,0.587,"-99.00","0",10,9.1
"1954","03","11",5.1,12.1,6,4.1,0.72,"-99.00","0",10,8.8
"1954","03","12",0,8.7,-1.6,6.2,0.413,"-99.00","8.1",8.3,2.7
"1954","03","13",0,6.6,-4.5,8,0.31,"-99.00","9.4",4.3,0.7
"1954","03","14",0,10.4,-4.5,5.3,0.343,"-99.00","7.4",1.3,5.1
"1954","03","15",0,9.6,2.5,5,0.397,"-99.00","9.3",0,5.2
"1954","03","16",0,10.9,0.4,3.7,0.483,"-99.00","9.7",0,5.4
"1954","03","17",0,12.9,3.7,2.4,0.523,"-99.00","8.2",6.7,8.3
"1954","03","18",0,14.9,6.5,4.5,0.59,"-99.00","10",3.3,10.1
"1954","03","19",0,16.6,3.2,7.6,0.467,"-99.00","2.6",7.7,10.6
"1954","03","20",0,11,-0.2,6.2,0.493,"-99.00","9.2",2.3,4.3
"1954","03","21",0,10.2,-1.8,4.3,0.46,"-99.00","5.8",3.7,3.7
"1954","03","22",0,12,0.9,7.7,0.473,"-99.00","10.1",0,6.2
"1954","03","23",0,17.4,3.5,4.5,0.437,"-99.00","9.5",0,9.6
"1954","03","24",0,15.9,8.9,3,0.53,"-99.00","9.6",3.3,11.7
"1954","03","25",0,20.4,8,3.3,0.467,"-99.00","9.6",1.3,13.1
"1954","03","26",0,18,10.4,6.9,0.687,"-99.00","5.3",6.3,14.8
"1954","03","27",3.7,17.7,10.5,9.8,0.89,"-99.00","0",10,14.7
"1954","03","28",5.8,12.1,5.1,4.6,0.793,"-99.00","0",6.7,9.1
"1954","03","29",0,13.6,4.5,6.4,0.603,"-99.00","9.1",3,8.4
"1954","03","30",0,15.9,6.9,4.4,0.507,"-99.00","7.4",6.7,10.8
"1954","03","31",0,18.5,9.2,4.1,0.637,"-99.00","10.7",1.3,12.9
"1954","04","01",0,18.4,10.4,2.9,0.68,"-99.00","3.9",10,13.1
"1954","04","02",0,21.7,10.7,3.4,0.653,"-99.00","9.5",2.7,14.8
"1954","04","03",0,15.7,9.9,7.8,0.78,"-99.00","7",6,11.9
"1954","04","04",0,17.8,9.9,7.6,0.65,"-99.00","10.9",4.3,12.4
"1954","04","05",18.6,14.8,10.4,7.4,0.893,"-99.00","0",10,13
"1954","04","06",0,19.4,13,1.9,0.893,"-99.00","11",4.7,15.8
"1954","04","07",0,16.6,9.8,4.5,0.843,"-99.00","0.2",10,13.3
"1954","04","08",0.1,14.9,8.7,4.6,0.783,"-99.00","3.6",10,11.5
"1954","04","09",0,15.3,9.5,5.7,0.71,"-99.00","8.3",4.7,11.8
"1954","04","10",0,17,8.4,5.4,0.723,"-99.00","11.6",0.3,11.8
"1954","04","11",84.3,14.4,8.7,4.5,0.897,"-99.00","0",10,12.2
"1954","04","12",9.7,14,9.2,4.4,0.91,"-99.00","0.2",10,11.5
"1954","04","13",0,17.3,8,4,0.683,"-99.00","10.2",1.7,11.7
"1954","04","14",0,15.8,8.3,4,0.79,"-99.00","8.7",8,11.2
"1954","04","15",0,17,9.8,5.1,0.767,"-99.00","10.3",3,12.7
"1954","04","16",0,19.4,9.9,4.6,0.757,"-99.00","10.6",6.3,14.4
"1954","04","17",16.2,16.1,15,4,0.93,"-99.00","0",10,15.4
"1954","04","18",1.5,22,10,7.1,0.62,"-99.00","9.5",4.3,15.8
"1954","04","19",0,16.2,7.2,8.6,0.39,"-99.00","6.6",3,11.4
"1954","04","20",0,15.6,6.3,5,0.417,"-99.00","11.2",0,10.7
"1954","04","21",0,15.2,7.3,4.3,0.63,"-99.00","0.1",10,11.3
"1954","04","22",0,17.6,10.6,2.5,0.757,"-99.00","8.6",4.3,13.4
"1954","04","23",0,18.9,9.1,1.9,0.797,"-99.00","11.6",1.3,13.9
"1954","04","24",29.4,15.4,12.4,0.8,0.967,"-99.00","0",10,14
"1954","04","25",0,16.4,13,3.2,0.88,"-99.00","0",7.3,15.1
"1954","04","26",2.5,16.6,9.7,3.1,0.72,"-99.00","0",10,11.8
"1954","04","27",0,15.3,9.2,2.7,0.68,"-99.00","5.6",6.7,11.8
"1954","04","28",0,18.3,9.9,6.4,0.76,"-99.00","11",0,13.6
"1954","04","29",0,15.7,12.1,3.8,0.823,"-99.00","0",10,13.9
"1954","04","30",0.5,16.8,11.2,4.1,0.8,"-99.00","7",5.7,13.2
"1954","05","01",0,19.3,13,6.1,0.85,"-99.00","0.5",9,16
"1954","05","02",0,22,13.8,4.1,0.673,"-99.00","9.6",10,17.7
"1954","05","03",0.2,19.2,14.2,3.1,0.69,"-99.00","10.1",6.7,15.3
"1954","05","04",0,20,10.9,4.1,0.6,"-99.00","1.5",3.3,15.1
"1954","05","05",3.9,19.7,11.1,2,0.75,"-99.00","2.4",7.7,14.7
"1954","05","06",14.8,16.2,12.2,4.4,0.943,"-99.00","0",10,14.9
"1954","05","07",0,20.6,13.6,3.7,0.84,"-99.00","10.6",1,16.3
"1954","05","08",2,20.2,12.9,3.6,0.81,"-99.00","3.4",6,16.3
"1954","05","09",29.4,23.3,12.8,5.9,0.79,"-99.00","5.8",6.7,18.1
"1954","05","10",0,20.8,13.9,2.4,0.69,"-99.00","8.7",5.3,15.5
"1954","05","11",0,21.6,10.9,4.1,0.647,"-99.00","8.4",0,17.2
"1954","05","12",0,22.9,14.9,5,0.67,"-99.00","12",6.7,19.4
"1954","05","13",23.7,22.3,15.4,5.4,0.837,"-99.00","4.2",6.7,18.2
"1954","05","14",46.8,19.4,11.7,7.6,0.88,"-99.00","0",10,17
"1954","05","15",0,19.9,12.1,4.8,0.56,"-99.00","11.1",3.3,15.6
"1954","05","16",2.6,16.8,13.3,1.7,0.82,"-99.00","0",10,14.4
"1954","05","17",0,20.9,12.2,2.5,0.777,"-99.00","7.5",3.3,15.9
"1954","05","18",0,22.1,14.5,4.8,0.723,"-99.00","7.9",6.3,18.1
"1954","05","19",2.6,22.5,16.2,1.9,0.917,"-99.00","4.1",10,18.6
"1954","05","20",0.4,20.6,17,2.5,0.953,"-99.00","0",10,18.2
"1954","05","21",16.9,17.7,13.5,6.5,0.923,"-99.00","0",10,15.9
"1954","05","22",2,19.1,12.6,5.2,0.727,"-99.00","6.1",4.7,15.1
"1954","05","23",0,20.4,12.2,1.9,0.857,"-99.00","8.1",9.3,16.5
"1954","05","24",47.6,17.5,15.7,1.6,0.95,"-99.00","0",10,16.4
"1954","05","25",0,22,15.3,2.6,0.757,"-99.00","4.2",6.3,18.3
"1954","05","26",0,22.4,14.1,0.7,0.733,"-99.00","7.3",3.7,17
"1954","05","27",0,20.3,13.8,6.8,0.72,"-99.00","0",6.7,16.5
"1954","05","28",0,21,13.9,2.5,0.8,"-99.00","0",4.7,16.9
"1954","05","29",0,23.6,15.5,3.2,0.707,"-99.00","4.5",6,18.5
"1954","05","30",16.4,22.2,13.6,5.4,0.803,"-99.00","5",6.3,17.3
"1954","05","31",0.3,19,12.4,5.5,0.78,"-99.00","1.3",3.3,15
"1954","06","01",52.1,17.2,13.2,7.1,0.893,"-99.00","0",10,15
"1954","06","02",7.6,21.9,16,7.3,0.797,"-99.00","1.4",6.7,18.5
"1954","06","03",0,22.4,14,5.5,0.83,"-99.00","12.1",1.3,17.5
"1954","06","04",0,23.3,15.5,5.2,0.86,"-99.00","8.7",5.3,18.5
"1954","06","05",34.6,22.1,16,4.4,0.927,"-99.00","0",10,18.1
"1954","06","06",45,20.1,15.4,4.1,0.953,"-99.00","0",10,18.1
"1954","06","07",2.4,20.6,15,4.3,0.843,"-99.00","1.3",9,17
"1954","06","08",0,18.2,14.1,6.7,0.8,"-99.00","0",10,15.5
"1954","06","09",1.4,16.1,13.4,8.5,0.853,"-99.00","0",10,14.7
"1954","06","10",0.3,18.6,14,2.6,0.92,"-99.00","0",8.3,16.3
"1954","06","11",0,22.9,15.4,4.1,0.823,"-99.00","10.2",3.7,18.6
"1954","06","12",0,22.8,15.5,2.4,0.877,"-99.00","6.5",7.3,18.4
"1954","06","13",6,22,15,2.5,0.88,"-99.00","0",10,17.9
"1954","06","14",2.1,21.2,15,4.3,0.883,"-99.00","0",8.7,18
"1954","06","15",0,23,16.8,3.9,0.863,"-99.00","2.8",6.3,19.2
"1954","06","16",0,23.4,16.3,3.5,0.88,"-99.00","10.1",8.7,19.1
"1954","06","17",0,23.2,16.9,6,0.833,"-99.00","12.2",0.3,19.2
"1954","06","18",2.6,23.6,16.8,4.8,0.753,"-99.00","0",10,20.2
"1954","06","19",42.8,20.2,17.1,5.8,0.897,"-99.00","0",10,18.1
"1954","06","20",0,22.6,17.6,3.4,0.867,"-99.00","3.3",8.3,19.3
"1954","06","21",0,23.8,16.8,2.3,0.933,"-99.00","12.4",1,19.9
"1954","06","22",0,23.2,17.5,7.2,0.777,"-99.00","8.9",6.7,19.7
"1954","06","23",0,21.9,16.9,6.8,0.747,"-99.00","0.7",6.7,18.7
"1954","06","24",0,21.3,16.8,7.6,0.753,"-99.00","0.9",10,17.8
"1954","06","25",29.7,17.8,15.3,7.8,0.883,"-99.00","0",10,16.8
"1954","06","26",6.9,20.2,16,8.3,0.877,"-99.00","0",10,17.8
"1954","06","27",0,21.8,16.2,7.3,0.79,"-99.00","2.1",8,18.2
"1954","06","28",33,18,15.5,6.5,0.907,"-99.00","0",10,17
"1954","06","29",86.3,21.7,17.4,8,0.957,"-99.00","0",10,19.6
"1954","06","30",0,25.4,18.6,6,0.823,"-99.00","12.3",2,20.9
"1954","07","01",0,24.2,19,4.3,0.863,"-99.00","9.9",9,20.4
"1954","07","02",0.2,21.8,18.7,3.6,0.89,"-99.00","0",10,19.3
"1954","07","03",0,26.6,18.7,2.3,0.827,"-99.00","4.4",5.7,22.1
"1954","07","04",97.7,20.9,18.7,4.6,0.97,"-99.00","0",10,19.5
"1954","07","05",4.6,23.2,19.1,2.2,0.97,"-99.00","0",10,20.7
"1954","07","06",0,21.4,18.1,4.3,0.873,"-99.00","0",10,19.7
"1954","07","07",1.5,19.7,17.4,6.4,0.85,"-99.00","0",10,18.3
"1954","07","08",6.7,24.4,18.1,5.1,0.883,"-99.00","0",8.3,20.9
"1954","07","09",0,25.8,19.2,4.6,0.9,"-99.00","12.3",4.7,21.6
"1954","07","10",2,25.2,18.7,4.4,0.777,"-99.00","0",9.3,20.9
"1954","07","11",0.9,23.2,17.5,7,0.8,"-99.00","0",10,19.2
"1954","07","12",0.1,20.8,17,8.8,0.757,"-99.00","0",10,18.2
"1954","07","13",0,21.6,16.9,7.4,0.767,"-99.00","0",10,18.7
"1954","07","14",0,24.7,17.6,5.9,0.783,"-99.00","7.7",5.7,20
"1954","07","15",0,24.3,16.1,2.7,0.843,"-99.00","9",3.3,19.7
"1954","07","16",0,24.6,18.6,3,0.86,"-99.00","6.5",9,21.5
"1954","07","17",83.1,23,20.2,5.1,0.977,"-99.00","0",10,21.6
"1954","07","18",8.9,24.4,21.4,8.2,0.967,"-99.00","1.7",10,22.5
"1954","07","19",1.3,26.1,21.2,3.1,0.95,"-99.00","1.2",10,23.4
"1954","07","20",7.7,25.5,21.7,3.1,0.95,"-99.00","0.6",10,23.3
"1954","07","21",2.5,24.1,21.8,2.8,0.933,"-99.00","0",10,22.8
"1954","07","22",23.5,24,22.1,3,0.953,"-99.00","0",10,22.6
"1954","07","23",0.8,25,22.5,2.4,0.88,"-99.00","0",10,23.4
"1954","07","24",73.4,24,22,3.1,0.977,"-99.00","0",10,22.9
"1954","07","25",40,26.3,22.7,5.3,0.963,"-99.00","0",9.7,23.6
"1954","07","26",0,27.7,22,4.6,0.877,"-99.00","9.4",3,24.3
"1954","07","27",0,28.5,22.6,2.8,0.89,"-99.00","7.3",7.7,24.3
"1954","07","28",17.3,25.6,23.8,9.4,0.987,"-99.00","0",10,24.7
"1954","07","29",2.5,23.9,19,4.1,0.937,"-99.00","0",10,20.4
"1954","07","30",3.6,24.2,19.2,6.6,0.837,"-99.00","0",10,20.9
"1954","07","31",0,24.5,19.1,6.7,0.783,"-99.00","0.4",7.7,20.9
"1954","08","01",4.7,21.6,17.4,7.6,0.823,"-99.00","0",10,19.5
"1954","08","02",5.8,23.8,19,6.3,0.88,"-99.00","0",10,20.9
"1954","08","03",0,26.9,20.9,2.1,0.89,"-99.00","2.6",6,23.1
"1954","08","04",0,30.7,21,2.1,0.86,"-99.00","3.7",3.3,25.4
"1954","08","05",0,30,23.7,1.4,0.85,"-99.00","12.2",3.7,26.4
"1954","08","06",0,30.8,23.7,1.3,0.783,"-99.00","12.1",0.3,26.3
"1954","08","07",0,30.9,24,1.7,0.67,"-99.00","12.1",0,27
"1954","08","08",0,32.3,25.3,3.5,0.703,"-99.00","12.2",0,28
"1954","08","09",0,31.7,26.3,2.5,0.81,"-99.00","12.2",0.7,27.8
"1954","08","10",0,31.6,24.8,1.9,0.81,"-99.00","12.2",0,27.4
"1954","08","11",0,31.4,25.7,4,0.847,"-99.00","9.9",3.7,27.7
"1954","08","12",0,31.3,26.2,2.7,0.853,"-99.00","12.1",1.7,27.8
"1954","08","13",0,31.6,25.8,2.2,0.773,"-99.00","12.1",0.3,28.1
"1954","08","14",0,32,26,1.7,0.757,"-99.00","12.1",0,28.2
"1954","08","15",0,32.9,25.1,2.4,0.823,"-99.00","11.3",2.7,27.8
"1954","08","16",0,30.7,26.1,5.8,0.817,"-99.00","5.5",10,27.7
"1954","08","17",0.3,28.4,25.3,8.6,0.76,"-99.00","5.8",10,26.5
"1954","08","18",23.6,30.3,24.4,8.2,0.74,"-99.00","0.4",9.3,26.4
"1954","08","19",0,28.3,22.6,3.4,0.777,"-99.00","7",7.7,24.5
"1954","08","20",0,28,21.8,4.4,0.8,"-99.00","6.1",6.7,24.2
"1954","08","21",0.4,29.8,23.6,3.1,0.843,"-99.00","3.7",8.7,26.7
"1954","08","22",1.3,31.1,23.6,5.1,0.843,"-99.00","10.9",5.3,27.1
"1954","08","23",0,31.4,24.9,1.9,0.81,"-99.00","9.5",0.3,27
"1954","08","24",0,30.3,24.4,5.6,0.817,"-99.00","11.9",3.7,26.6
"1954","08","25",0,29.4,25,5.2,0.847,"-99.00","0",8.7,26.8
"1954","08","26",0.9,30.5,24.4,5.6,0.87,"-99.00","10.5",9.3,26.8
"1954","08","27",0.7,31.4,25.6,6.5,0.793,"-99.00","6.2",4.3,27.4
"1954","08","28",6.2,26.4,20.7,4.3,0.88,"-99.00","0",9,23.3
"1954","08","29",16.1,25.8,20.5,4.3,0.833,"-99.00","0.4",10,22.3
"1954","08","30",48.9,21.9,19.6,4.2,0.943,"-99.00","0",10,20.8
"1954","08","31",0,26.4,19.9,5,0.733,"-99.00","11.9",0.7,22.7
"1954","09","01",0.5,27.6,21.3,4.7,0.82,"-99.00","0",9.7,23.4
"1954","09","02",41.6,23.6,18.9,5,0.877,"-99.00","0",10,21.2
"1954","09","03",27.7,25.2,18.9,5.3,0.78,"-99.00","0",8.3,22.4
"1954","09","04",0,26.8,21.6,6.5,0.717,"-99.00","10",5.7,23.5
"1954","09","05",0,26.8,20.9,4.9,0.797,"-99.00","0",9.3,23.7
"1954","09","06",0,30.7,22.6,2.2,0.773,"-99.00","0.9",9,25.5
"1954","09","07",6.8,26.2,22.8,4.4,0.823,"-99.00","0",10,24.3
"1954","09","08",0,29,22.8,3.6,0.81,"-99.00","10.9",5.7,25.3
"1954","09","09",0,29.1,23.6,2.6,0.84,"-99.00","10.9",5.7,25.7
"1954","09","10",0,30.4,24,3.3,0.82,"-99.00","8",5.3,25.8
"1954","09","11",0,30.3,23.6,2.7,0.837,"-99.00","11.8",1.3,26.3
"1954","09","12",0,29.6,23.8,7.5,0.74,"-99.00","4.8",6,26.2
"1954","09","13",75.5,26.2,23.4,11.2,0.9,"-99.00","0",10,24.2
"1954","09","14",21,26.2,22.4,10.7,0.747,"-99.00","1.1",8,24.1
"1954","09","15",0,26.3,20.8,10.3,0.617,"-99.00","11.5",4,23.5
"1954","09","16",0,28.6,19.1,2.6,0.6,"-99.00","11.7",0,22.9
"1954","09","17",0,29.5,18.9,0.5,0.637,"-99.00","11.7",0,23.8
"1954","09","18",0,26.7,17.3,4.8,0.567,"-99.00","11.8",1,21.9
"1954","09","19",0,24.9,17.2,5.6,0.633,"-99.00","11.7",0.3,20.3
"1954","09","20",0,27.6,17.2,3.8,0.73,"-99.00","11.6",0,22.1
"1954","09","21",0,26.9,19.6,4.1,0.687,"-99.00","11.6",0,22
"1954","09","22",0,25.8,19.2,3.1,0.74,"-99.00","10.5",2.7,21.7
"1954","09","23",0,27.1,18.9,1.2,0.733,"-99.00","5.2",5.7,22.3
"1954","09","24",3.4,25.2,17.6,2.8,0.7,"-99.00","0",10,21.3
"1954","09","25",39,17.7,16,8.3,0.943,"-99.00","0",10,16.8
"1954","09","26",4.3,23.8,15.2,5.3,0.623,"-99.00","11",4.3,19.4
"1954","09","27",0,18.7,15,2.2,0.62,"-99.00","1.8",10,17
"1954","09","28",0,23,15.8,2.4,0.653,"-99.00","3.9",6,18.3
"1954","09","29",0,23.2,14.9,2.9,0.68,"-99.00","11.8",2.7,18.9
"1954","09","30",0,23.6,17.8,3.4,0.72,"-99.00","4.1",6.7,19.5
"1954","10","01",0.6,22.7,17.6,5.7,0.72,"-99.00","0.9",5.3,19.4
"1954","10","02",19.7,19.8,16.5,6.2,0.93,"-99.00","0",10,17.5
"1954","10","03",1,25.8,15,3.8,0.663,"-99.00","0",7.7,20.2
"1954","10","04",0,22.5,14.4,4.9,0.587,"-99.00","8.3",6.3,17.9
"1954","10","05",0,19.7,15.9,5,0.68,"-99.00","0",10,17.6
"1954","10","06",11.9,17.5,14.9,5.5,0.907,"-99.00","0",10,16
"1954","10","07",7.8,17.8,13.4,7,0.893,"-99.00","0",10,16
"1954","10","08",2.7,15.2,12.7,4.2,0.893,"-99.00","0",10,13.8
"1954","10","09",0,18.5,11.3,4,0.61,"-99.00","0",8.3,14.7
"1954","10","10",0,18.4,12.2,2.8,0.667,"-99.00","1.7",4,14.5
"1954","10","11",0,17.7,9.9,3.2,0.483,"-99.00","10",0,13.3
"1954","10","12",0,15.7,7.4,2.4,0.557,"-99.00","10.3",0,11.1
"1954","10","13",0,18.5,6.9,2,0.643,"-99.00","6.8",0,12.7
"1954","10","14",0,18.2,9.9,0.7,0.713,"-99.00","10.3",5,13.5
"1954","10","15",0,21.9,10.4,1,0.67,"-99.00","8.2",0.3,15.5
"1954","10","16",0,20.6,11.8,2.1,0.637,"-99.00","8.9",0,16
"1954","10","17",0.3,22.1,14.1,5.3,0.663,"-99.00","4.6",9.3,16.3
"1954","10","18",0,20.6,13.4,3.8,0.627,"-99.00","6.3",4.3,15.7
"1954","10","19",0,20.7,13.7,4.9,0.613,"-99.00","8",5,16.6
"1954","10","20",0,21.3,13.7,4.6,0.623,"-99.00","7.6",5.7,16.3
"1954","10","21",0,22.2,11.7,2.1,0.623,"-99.00","9.4",0.3,16
"1954","10","22",0,20.2,12.1,2.8,0.49,"-99.00","9.9",0,16
"1954","10","23",0,23.6,12.8,2.4,0.5,"-99.00","8.2",3.7,17.7
"1954","10","24",0,22.8,12.4,3.9,0.553,"-99.00","9.6",3.3,17
"1954","10","25",0,21.2,14.4,6.8,0.613,"-99.00","8.7",2.3,16.8
"1954","10","26",0,21.2,15,6.8,0.643,"-99.00","5.7",5.3,16.7
"1954","10","27",0,22,13.8,3.6,0.657,"-99.00","9.2",0.7,16.9
"1954","10","28",0,21.2,9.9,3.1,0.5,"-99.00","8.9",2,15.6
"1954","10","29",0,15.7,8.9,6.7,0.503,"-99.00","3.5",5.3,12.6
"1954","10","30",0,17.4,8.2,3.8,0.473,"-99.00","8.9",1.3,13
"1954","10","31",0,18,6.5,1.5,0.54,"-99.00","7.8",0,11.7
"1954","11","01",0,20.3,8.6,4.7,0.517,"-99.00","4.1",0,13.7
"1954","11","02",0,18.4,5.8,3.4,0.393,"-99.00","8.6",0,11.5
"1954","11","03",0,18,8.1,3.6,0.45,"-99.00","9.1",0,12.9
"1954","11","04",0,21.3,8.1,2.7,0.587,"-99.00","8.9",5.7,14.9
"1954","11","05",0,22.2,11.9,1.2,0.553,"-99.00","7",2.7,15.8
"1954","11","06",0,23.7,11.6,0.9,0.437,"-99.00","8.2",0.3,16.1
"1954","11","07",0,22.4,10.9,1.7,0.48,"-99.00","8.5",1.3,15.7
"1954","11","08",0,21.5,13.2,3,0.47,"-99.00","4.4",6,16.4
"1954","11","09",0,19.2,13.4,2.5,0.56,"-99.00","6.8",8,16
"1954","11","10",0,22.1,12.4,3.4,0.497,"-99.00","8.6",0,17
"1954","11","11",0,17,10,3.2,0.363,"-99.00","8.2",0,13.5
"1954","11","12",0,19.5,8.3,2.7,0.47,"-99.00","7.8",3.3,13.7
"1954","11","13",0,20.8,10.3,2.7,0.52,"-99.00","9",3.7,15.3
"1954","11","14",0,18.2,12.3,2.9,0.68,"-99.00","0",4.7,14.5
"1954","11","15",0,17.4,9.4,5.2,0.71,"-99.00","3.6",4,12.9
"1954","11","16",0,17.9,9.2,4,0.55,"-99.00","5.7",7,13
"1954","11","17",0.1,13.7,5.2,6.2,0.65,"-99.00","2.2",8.7,9.5
"1954","11","18",21.9,10.3,7.1,6.6,0.843,"-99.00","0",7.3,8.7
"1954","11","19",0,13.4,6.4,4.5,0.56,"-99.00","8.5",0,9.1
"1954","11","20",0,15.4,6.4,7.1,0.577,"-99.00","8.4",0,10.7
"1954","11","21",0,17.4,8.1,4,0.61,"-99.00","7.2",2.3,12.6
"1954","11","22",0,19.2,10.9,2.4,0.72,"-99.00","0.6",3.3,13.7
"1954","11","23",0,19.7,11.5,3.2,0.713,"-99.00","8",1.7,15.2
"1954","11","24",0,20.5,12.6,2.1,0.773,"-99.00","0.1",6.7,15.5
"1954","11","25",0,21.2,11.6,2.6,0.71,"-99.00","4.3",1.7,15.2
"1954","11","26",0.1,17.3,12.9,7,0.703,"-99.00","4.7",6.7,14.6
