"Year","Mon","Day","Pcp(mm)","Tmax(c)","Tmin(c)","WSpeed(m/s)","RHumidity(fr)","SRad(MJ/m2)","SShine(hr)","Cloud(1/10)","Tavg(c)"
"1977","04","25",0.8,19.6,10.9,3.7,"0.818","-99.00",5,7,14.1
"1977","04","26",0,21.9,6.2,1.2,"0.638","-99.00",11.3,3.5,13.6
"1977","04","27",20,22.3,9.8,1.7,"0.728","-99.00",4.1,9.8,14.6
"1977","04","28",6.5,16.7,8.8,4.6,"0.685","-99.00",9.5,6.8,12.2
"1977","04","29",0,18.9,6.4,2.8,"0.485","-99.00",12.4,1.8,12.8
"1977","04","30",0,22.5,6.6,1.8,"0.535","-99.00",11.5,6,14.9
"1977","05","01",21.8,15,8.2,1.3,"0.89","-99.00",0,9.8,12.1
"1977","05","02",0,19,10,4.8,"0.763","-99.00",10.1,7,13.4
"1977","05","03",0,20.6,8.9,1.2,"0.648","-99.00",7.5,8.5,14.8
"1977","05","04",0,22.9,10.9,2.3,"0.505","-99.00",9.6,9.3,16.8
"1977","05","05",0.5,19.2,12.3,1.5,"0.76","-99.00",3.8,7.5,14.8
"1977","05","06",0,16.2,10.7,3.3,"0.89","-99.00",1.5,6.5,12.3
"1977","05","07",0,21.4,9.2,5,"0.528","-99.00",12.3,1.8,14.3
"1977","05","08",0,24.9,9.2,1.9,"0.498","-99.00",12,4,17.2
"1977","05","09",0,28.1,9.9,1.1,"0.595","-99.00",12.2,5.5,18.5
"1977","05","10",0,27.7,10.8,1.1,"0.503","-99.00",11.8,0,19
"1977","05","11",0,28.2,10.6,1.5,"0.578","-99.00",11.9,3.3,19.5
"1977","05","12",0,28.5,15.7,1.1,"0.625","-99.00",11.8,2.3,21.7
"1977","05","13",0,28.5,15.5,2,"0.753","-99.00",9.7,4.3,21.4
"1977","05","14",19.7,20.5,11.4,1.5,"0.93","-99.00",0,9.5,17.5
"1977","05","15",0,21.2,8.4,1.7,"0.503","-99.00",12.6,2,14.8
"1977","05","16",0,23.6,7.9,1.3,"0.568","-99.00",11.8,4,15.7
"1977","05","17",0,24.7,8.9,1.4,"0.565","-99.00",12.5,0,16.2
"1977","05","18",0,25.5,9,0.9,"0.58","-99.00",12.3,3,16.7
"1977","05","19",0,28.5,9.5,1,"0.508","-99.00",12.6,3,18.8
"1977","05","20",0,28.9,11.7,0.9,"0.578","-99.00",6.3,7,20.4
"1977","05","21",13.8,19.7,15,1.8,"0.775","-99.00",0,10,17.1
"1977","05","22",3.1,23.5,14.1,2.7,"0.623","-99.00",10.8,3.3,18.3
"1977","05","23",0,24.2,9.9,1.6,"0.595","-99.00",8.5,6,18.6
"1977","05","24",0,18.4,13.6,1.4,"0.865","-99.00",0,10,16
"1977","05","25",0,23.9,12.8,1.1,"0.783","-99.00",4.3,9.8,17.6
"1977","05","26",0,26.1,15.5,1.6,"0.693","-99.00",8.3,6.5,21.2
"1977","05","27",0,26.7,16.7,1.3,"0.708","-99.00",8.1,8,21.1
"1977","05","28",0,27.4,13.8,1.6,"0.715","-99.00",11.8,5,20.3
"1977","05","29",3.9,19.4,16.4,2,"0.85","-99.00",0,9.3,17.9
"1977","05","30",0,24.3,17.8,2.6,"0.723","-99.00",6.2,6.5,20.3
"1977","05","31",0.3,26.6,16.6,1.5,"0.753","-99.00",7.2,9.5,21
"1977","06","01",29.1,21.7,18.2,1.1,"0.925","-99.00",0,10,19.7
"1977","06","02",5.3,23.2,16.8,3.9,"0.77","-99.00",1.6,7.8,19.5
"1977","06","03",0,26.3,15.8,2.4,"0.71","-99.00",8.8,7,20.2
"1977","06","04",0,28.2,16.8,1.8,"0.703","-99.00",11,2.8,21.9
"1977","06","05",0,26.7,18.3,1.2,"0.693","-99.00",8.3,7.3,21.7
"1977","06","06",0,29.2,15.2,1.2,"0.59","-99.00",11.5,6.3,22.1
"1977","06","07",0.3,27.3,16.9,1.4,"0.688","-99.00",7.2,4.8,21.6
"1977","06","08",0,30,16.4,1,"0.708","-99.00",10.8,2,22.8
"1977","06","09",0,30.7,17.8,1,"0.71","-99.00",7.4,6.8,23.8
"1977","06","10",5.1,24.3,18.7,1.1,"0.833","-99.00",0,9.5,21.2
"1977","06","11",0,26.3,17.4,2.9,"0.613","-99.00",10.9,7.3,21
"1977","06","12",0,29.2,17,4.5,"0.593","-99.00",13,2.5,23.1
"1977","06","13",0,28.1,16.9,3.1,"0.628","-99.00",11,6,22.7
"1977","06","14",0,27.4,13.7,1.8,"0.683","-99.00",11.1,5,21
"1977","06","15",0,28.5,17.4,2.1,"0.61","-99.00",8.5,7.8,22.3
"1977","06","16",0,27.3,16.3,2.4,"0.603","-99.00",11.5,6.3,21.7
"1977","06","17",0,29.1,17.5,1.6,"0.62","-99.00",10.7,8,23.3
"1977","06","18",0,28.3,17.4,2.1,"0.508","-99.00",10,3.3,22.6
"1977","06","19",0,27.3,16.4,2,"0.543","-99.00",10.2,4,21.6
"1977","06","20",0,28.5,15.7,1.8,"0.598","-99.00",12.2,4,22
"1977","06","21",0,27.6,16.6,1.9,"0.625","-99.00",10.1,5.5,22.1
"1977","06","22",0,28.5,17.5,2.2,"0.72","-99.00",8.1,5.5,22.7
"1977","06","23",0,27.5,18.5,2.2,"0.718","-99.00",7.8,8,22.9
"1977","06","24",0.5,27.3,18.8,3.2,"0.713","-99.00",10.3,7.5,22.5
"1977","06","25",0,30.8,16.8,1.5,"0.598","-99.00",11.5,3.5,24.2
"1977","06","26",0,32.7,17.8,1.1,"0.63","-99.00",11.7,1.8,25
"1977","06","27",0,34.2,19.6,2,"0.673","-99.00",10.3,2.3,26.1
"1977","06","28",0,32.9,20.4,1.6,"0.738","-99.00",5,8.3,25.8
"1977","06","29",0,31.7,23.2,2.1,"0.78","-99.00",3.1,9.8,26.6
"1977","06","30",12,27.7,23.8,1.2,"0.888","-99.00",0,10,25.1
"1977","07","01",0,29.4,22.7,3.6,"0.82","-99.00",0,8.3,25.5
"1977","07","02",0,31.2,21.9,2.6,"0.695","-99.00",10.9,5.8,25.9
"1977","07","03",0,32,21.8,1.3,"0.718","-99.00",6.9,8.5,27.3
"1977","07","04",36.7,28.7,24.4,1.3,"0.845","-99.00",1.2,9.5,25.9
"1977","07","05",2.2,32.1,24.4,1.6,"0.805","-99.00",5.4,9.8,27.2
"1977","07","06",134.4,26.5,22.1,1.3,"0.885","-99.00",0,10,24
"1977","07","07",0,28.9,23.3,0.6,"0.848","-99.00",0,10,25.7
"1977","07","08",2.9,28.3,23.7,0.9,"0.863","-99.00",0,10,25.6
"1977","07","09",15.9,27.1,24.4,2.2,"0.885","-99.00",0,10,25.6
"1977","07","10",0,30.7,21.8,3.1,"0.748","-99.00",11.7,6.8,25.7
"1977","07","11",0,27.5,21.7,1.7,"0.75","-99.00",4.6,6.8,23.9
"1977","07","12",68.7,26.7,20.9,2,"0.923","-99.00",0,8.5,22.8
"1977","07","13",0,25.7,20.8,2.8,"0.848","-99.00",0,10,22.7
"1977","07","14",0,31.3,21.1,1.2,"0.758","-99.00",10.7,7.5,25.3
"1977","07","15",0,31.1,23.5,2,"0.778","-99.00",6.1,7.3,26.5
"1977","07","16",3.5,28.8,23.3,2.5,"0.845","-99.00",4,7.8,25.4
"1977","07","17",0,30,22.6,2.2,"0.785","-99.00",7.7,7.8,25.2
"1977","07","18",6.3,28.9,21.6,1,"0.843","-99.00",1.6,7.3,24.4
"1977","07","19",0,28.5,21.4,1.5,"0.773","-99.00",1.1,8,24.9
"1977","07","20",0,32.6,22.1,1.1,"0.735","-99.00",8.8,6,26.6
"1977","07","21",0,33.4,23.9,1,"0.76","-99.00",10.5,6.8,28.3
"1977","07","22",0,33.2,24.9,1.3,"0.75","-99.00",6.5,7.3,28
"1977","07","23",0.4,33.1,24.2,1.4,"0.748","-99.00",9.6,6.8,27.8
"1977","07","24",3.2,33.6,23.2,1.3,"0.783","-99.00",7.8,4.3,27.5
"1977","07","25",0,33.1,22.5,1.8,"0.785","-99.00",10,4,27.4
"1977","07","26",40.1,33.9,23.4,1.2,"0.795","-99.00",6.9,7.5,27.3
"1977","07","27",0,33.6,22.5,1,"0.803","-99.00",8.2,6.8,27.7
"1977","07","28",0,35,24,1.1,"0.87","-99.00",10.2,3.8,28.8
"1977","07","29",0,35.3,23.9,1.6,"0.725","-99.00",11.1,4,29.1
"1977","07","30",0,34.6,24.2,1.2,"0.71","-99.00",9.5,3.8,29.4
"1977","07","31",0,34.2,23.7,1.2,"0.72","-99.00",11.8,1.3,28.4
"1977","08","01",0,33.9,22.6,1,"0.75","-99.00",8.9,3.8,27.7
"1977","08","02",0,32.9,23,1,"0.765","-99.00",7.4,5.3,27.5
"1977","08","03",0,33.1,23,2,"0.753","-99.00",10.7,6,27.4
"1977","08","04",10.5,28.8,22.2,3.6,"0.815","-99.00",1.5,9,26.2
"1977","08","05",0,30.4,20.8,0.9,"0.723","-99.00",9.4,6.5,25.1
"1977","08","06",2,26.8,21,0.4,"0.878","-99.00",0,9,23.6
"1977","08","07",137.6,28.4,23.4,2.3,"0.955","-99.00",0,10,25.2
"1977","08","08",32.4,30.3,23.8,1.1,"0.85","-99.00",0.8,7.3,26.1
"1977","08","09",0,31.5,20.6,0.6,"0.8","-99.00",8.6,2.5,25.2
"1977","08","10",0,29.7,23.7,2,"0.763","-99.00",2.8,9.5,25.7
"1977","08","11",0,30.3,20.8,1.4,"0.7","-99.00",10.9,2.8,25
"1977","08","12",0,28.8,18.8,1.2,"0.698","-99.00",7.1,5,23.1
"1977","08","13",0,28.6,18.4,0.7,"0.715","-99.00",9.4,5.5,22.1
"1977","08","14",0,29.8,15,1.2,"0.718","-99.00",10,6.3,21.9
"1977","08","15",0.7,25.1,19.2,1.7,"0.748","-99.00",0,10,21.8
"1977","08","16",5.5,23.7,19.1,1.4,"0.858","-99.00",0,9.8,21.2
"1977","08","17",0,28.8,18.2,1.9,"0.69","-99.00",10.4,6,23.4
"1977","08","18",0,26.9,17.9,1.8,"0.685","-99.00",4.3,3.5,23.3
"1977","08","19",0,28.6,18.4,1.9,"0.683","-99.00",11.3,3.5,23.3
"1977","08","20",0,29.2,16.6,2.1,"0.64","-99.00",10.2,3,23.5
"1977","08","21",0,29.2,17.4,2.9,"0.57","-99.00",10.8,3.8,23.7
"1977","08","22",0,28.4,17.4,2.1,"0.595","-99.00",9.7,6,23.6
"1977","08","23",0,24.9,18.2,3,"0.678","-99.00",0.9,9,22.1
"1977","08","24",2.2,24.8,18.5,2.5,"0.705","-99.00",0,9.8,21.7
"1977","08","25",1.5,28.6,18,1.2,"0.793","-99.00",4.5,9,22.2
"1977","08","26",0,29.6,17.5,1,"0.758","-99.00",8.3,4.8,23.4
"1977","08","27",0,30.4,21.7,1.1,"0.758","-99.00",7,6.5,24.3
"1977","08","28",0,30.8,20,1,"0.725","-99.00",8.4,9,24.1
"1977","08","29",0,31,18.4,1,"0.735","-99.00",10.3,7.8,23.8
"1977","08","30",0,32.1,18.8,1.1,"0.725","-99.00",10.3,3.5,25.1
"1977","08","31",5.8,31.3,22.8,1.1,"0.813","-99.00",5.3,9.3,25.8
"1977","09","01",10.7,26,22.6,0.7,"0.92","-99.00",0,10,24.2
"1977","09","02",5.3,29,22.5,0.9,"0.885","-99.00",3.6,8,24.7
"1977","09","03",16.3,29.7,21.5,1.3,"0.928","-99.00",6.9,6.5,22.7
"1977","09","04",0,31.1,20,0.5,"0.8","-99.00",7.8,6,24.4
"1977","09","05",0,30.2,22.4,1.8,"0.765","-99.00",7.6,7.3,25.4
"1977","09","06",11.6,28.1,23.1,1.4,"0.885","-99.00",1.2,9.8,24.6
"1977","09","07",0,26,20.3,1.1,"0.763","-99.00",0.8,7.5,23
"1977","09","08",1.6,26.2,18.4,1.6,"0.76","-99.00",5.5,9.3,21.6
"1977","09","09",0,25.5,17.5,1.7,"0.74","-99.00",3.8,6.8,21.1
"1977","09","10",0,27.2,20.2,2.3,"0.765","-99.00",0,9.5,24.2
"1977","09","11",0,30.9,24.5,2.8,"0.758","-99.00",4.5,8.5,26.9
"1977","09","12",35.1,25.1,20.8,1.7,"0.925","-99.00",0,9,22.6
"1977","09","13",4,26.9,20.2,1.6,"0.83","-99.00",0.6,8.3,23.1
"1977","09","14",0,27.4,19.1,1.4,"0.83","-99.00",2.3,8.8,23.3
"1977","09","15",0,27.4,16.4,2,"0.748","-99.00",9.3,2.8,21
"1977","09","16",0,26,16,2.2,"0.653","-99.00",9.7,0.8,20.6
"1977","09","17",0,27.1,16.1,1,"0.645","-99.00",9.4,6.8,21.1
"1977","09","18",0,28.3,16.8,1.2,"0.763","-99.00",5.4,8,22
"1977","09","19",0,27.9,17.9,1.4,"0.775","-99.00",6,7.5,21.6
"1977","09","20",0,23.7,14.2,2.7,"0.663","-99.00",6.6,7.8,18.7
"1977","09","21",0,20.2,9.4,1.9,"0.495","-99.00",9.8,3.8,14.6
"1977","09","22",0,24.2,5.7,0.8,"0.713","-99.00",9.2,4.5,14.3
"1977","09","23",0,25.7,13.3,0.7,"0.75","-99.00",3.4,8.8,18.5
"1977","09","24",0,26.9,14.8,0.5,"0.788","-99.00",3.4,7.8,19.6
"1977","09","25",0,28.4,15.9,1.2,"0.72","-99.00",10.1,3,21
"1977","09","26",0,26.6,11.8,1.2,"0.79","-99.00",9.9,3,18.3
"1977","09","27",0,26,12,0.7,"0.773","-99.00",8,7.8,17.7
"1977","09","28",0,25.9,15.2,1.1,"0.773","-99.00",5.1,7.3,19.5
"1977","09","29",0,26.9,12,1.5,"0.785","-99.00",8.3,2.5,18
"1977","09","30",0,28.1,12.5,0.6,"0.758","-99.00",10.2,0,19
"1977","10","01",0,29.4,12.9,0.7,"0.748","-99.00",10,0,19.8
"1977","10","02",0,28.1,15.6,2.1,"0.72","-99.00",9.5,4,21.3
"1977","10","03",0,26.4,15.5,1.2,"0.715","-99.00",8.7,2.8,20.4
"1977","10","04",0,28.7,13.5,0.6,"0.743","-99.00",10.3,0,19.7
"1977","10","05",0,26.6,14.6,1.6,"0.788","-99.00",2.7,5.5,20.1
"1977","10","06",0,21.9,15,2.2,"0.823","-99.00",0.3,10,18.8
"1977","10","07",2.5,16.1,13.2,0.8,"0.915","-99.00",0,10,14.6
"1977","10","08",0,21,12.1,0.9,"0.823","-99.00",7.1,4.3,15.2
"1977","10","09",0,22,7.3,0.6,"0.763","-99.00",7.3,3.3,13.8
"1977","10","10",0,18.2,5.7,1.3,"0.628","-99.00",9.7,0,12
"1977","10","11",0,20.7,2.8,0.6,"0.718","-99.00",9,0.8,10.6
"1977","10","12",0,21.7,5.2,0.9,"0.743","-99.00",10,0,12.8
"1977","10","13",0,22.4,6.2,0.5,"0.72","-99.00",8.7,0,12.8
"1977","10","14",0,24.9,5.8,0.6,"0.65","-99.00",9.2,1.5,14.4
"1977","10","15",0,22.8,8,2.1,"0.718","-99.00",5.6,3.5,15.2
"1977","10","16",0,19.2,3.5,0.9,"0.613","-99.00",8,1.5,10.5
"1977","10","17",0,20.3,2.2,0.8,"0.67","-99.00",8.7,0,10.2
"1977","10","18",0,21.4,3.6,0.5,"0.753","-99.00",8.9,0,11.9
"1977","10","19",0,23.1,4.5,0.8,"0.763","-99.00",8.5,0,12.3
"1977","10","20",0,23.4,6.7,0.4,"0.733","-99.00",9.2,0,13.4
"1977","10","21",0,22.9,7.2,0.5,"0.795","-99.00",5.4,2.5,13.7
"1977","10","22",0,24.7,6,0.5,"0.735","-99.00",8.1,0,13.6
"1977","10","23",0,24.3,7.8,0.9,"0.668","-99.00",7.4,4.8,14.6
"1977","10","24",0,21.5,7.3,0.6,"0.808","-99.00",7.3,7.8,13.7
"1977","10","25",0,23.6,8.5,0.4,"0.753","-99.00",8.8,1,15.2
"1977","10","26",0,22.2,10,0.6,"0.845","-99.00",7.8,0,14.7
"1977","10","27",0,23,9.6,0.4,"0.805","-99.00",7.1,6.5,15.2
"1977","10","28",0,25,10.5,0.6,"0.773","-99.00",7.1,0,16.4
"1977","10","29",0,26.2,12,1.4,"0.708","-99.00",0,8.5,18.7
"1977","10","30",3.4,23.6,15.5,3.3,"0.73","-99.00",0,9.5,19.8
"1977","10","31",0.9,18.3,12.9,0.9,"0.83","-99.00",0,9.3,15.1
"1977","11","01",0.7,14.2,6.8,0.5,"0.848","-99.00",0,7.5,11.8
"1977","11","02",0,16.2,3.8,0.5,"0.778","-99.00",3.3,1,9.3
"1977","11","03",0,17.4,3.4,1.2,"0.745","-99.00",6.6,4,10.3
"1977","11","04",0,20.9,6.4,0.7,"0.71","-99.00",8,0.8,12.7
"1977","11","05",0,20,4.9,0.5,"0.808","-99.00",5,2.3,11.1
"1977","11","06",0.9,14.4,10.2,0.2,"0.94","-99.00",0,10,11.6
"1977","11","07",15.3,13.1,10.2,0.8,"0.935","-99.00",0,8.5,11.7
"1977","11","08",38.4,11.7,5.4,2.1,"0.973","-99.00",0,10,8.8
"1977","11","09",0,11.8,2.9,0.8,"0.783","-99.00",2.4,5.3,6.2
"1977","11","10",0,8.7,-0.4,1,"0.578","-99.00",8.3,2.3,4.1
"1977","11","11",0,9.8,-3,0.6,"0.723","-99.00",8.4,0,2.2
"1977","11","12",0,14,-2.3,1.6,"0.783","-99.00",3,6.8,5.9
"1977","11","13",0,16.5,3.4,0.9,"0.73","-99.00",7.2,3.8,8.9
"1977","11","14",0,14.4,0.6,0.9,"0.77","-99.00",8,1,7
"1977","11","15",0,15.6,-0.3,0.4,"0.768","-99.00",4.9,2.5,6.4
"1977","11","16",3.6,10.1,5.9,0.5,"0.928","-99.00",0,9.3,8
"1977","11","17",1.9,13.2,6.3,0.4,"0.9","-99.00",0,7.3,10.4
"1977","11","18",3.4,12.2,3.4,2.6,"0.798","-99.00",3,6.5,6.9
"1977","11","19",0.3,7.2,4.5,3.3,"0.75","-99.00",0,9,6.1
"1977","11","20",0.4,10.1,5.7,2.2,"0.763","-99.00",1,7.8,7
"1977","11","21",4.1,13.2,4.4,3.4,"0.773","-99.00",0.4,9,8.9
"1977","11","22",0,5.8,0.5,2.2,"0.728","-99.00",4.5,6,2.6
"1977","11","23",0,6.4,-3,0.9,"0.57","-99.00",8.5,4.5,0.9
"1977","11","24",0,12,-2.7,1.3,"0.78","-99.00",6.3,3.3,3.6
"1977","11","25",0,14.3,1.2,0.7,"0.745","-99.00",3.3,7.8,7
"1977","11","26",0.7,17.5,5.8,0.8,"0.813","-99.00",5.6,5.8,10.6
"1977","11","27",1.5,8.6,1.7,2.9,"0.695","-99.00",0.6,8.3,5.6
"1977","11","28",0,4.2,-2.5,1,"0.628","-99.00",6,4.5,-0.2
"1977","11","29",6.8,3.1,-2.8,0.9,"0.853","-99.00",0.9,6,0
"1977","11","30",0,4.3,-4.4,0.4,"0.658","-99.00",7,0.8,-0.4
"1977","12","01",3.5,4.4,-5.3,2.2,"0.86","-99.00",0,8,-0.8
"1977","12","02",0,4.6,-1.6,1.8,"0.603","-99.00",6.5,6.8,1.3
"1977","12","03",0,11.1,0.7,2.1,"0.773","-99.00",4,6,5.2
"1977","12","04",0,12.4,2.2,1.1,"0.848","-99.00",4.8,7.5,6.2
"1977","12","05",0,12,-0.5,0.2,"0.868","-99.00",3.4,4.5,4.7
"1977","12","06",0.1,9.7,3,0.6,"0.923","-99.00",2.5,7.5,5.7
"1977","12","07",0,10.7,0.2,1.1,"0.863","-99.00",3.3,4,4.2
"1977","12","08",0,8.7,0.1,1.5,"0.838","-99.00",0,8.5,4.5
"1977","12","09",0,9,-0.5,1.2,"0.688","-99.00",6.6,4.8,3.9
"1977","12","10",0,12.6,-4.2,0.6,"0.695","-99.00",8,0.5,2.4
"1977","12","11",0,14,2.3,0.6,"0.73","-99.00",7.3,4,6.5
"1977","12","12",0,11,-0.5,0.3,"0.87","-99.00",4,3.8,4.3
"1977","12","13",0,11.2,-1.8,0.2,"0.863","-99.00",2.8,3,3.4
"1977","12","14",0,13.2,-0.2,0.6,"0.843","-99.00",6.2,8.5,4.8
"1977","12","15",0,14.2,-1.8,0.3,"0.853","-99.00",4.7,4.5,4.7
"1977","12","16",8.9,16.4,3,2.3,"0.873","-99.00",0,9,8.6
"1977","12","17",0,7.1,3.1,3.5,"0.565","-99.00",4.8,5.5,4.7
"1977","12","18",0,9.5,-0.4,1.7,"0.738","-99.00",5.3,4.8,3.7
"1977","12","19",0,4,-5.4,0.9,"0.43","-99.00",7.5,0,-1.4
"1977","12","20",0.2,7,-7,1.2,"0.823","-99.00",5,4.5,-1.4
"1977","12","21",0,1.3,-6.3,0.7,"0.688","-99.00",4.9,5.3,-2.1
"1977","12","22",0,0.4,-9.6,0.4,"0.698","-99.00",3.8,2.5,-4.9
"1977","12","23",0,3.9,-8.1,0.4,"0.79","-99.00",6,2,-3.3
"1977","12","24",0,7.7,-4.8,1.5,"0.825","-99.00",0,9.3,0.4
"1977","12","25",0.3,1,-4.6,3.5,"0.553","-99.00",3,9,-2.2
"1977","12","26",0,2,-9.8,0.7,"0.71","-99.00",6.7,0.5,-4.9
"1977","12","27",0,4.5,-6.6,0.6,"0.81","-99.00",0,7.5,-1.5
"1977","12","28",0,8.9,-7.4,0.5,"0.735","-99.00",6.5,2.5,-0.3
"1977","12","29",19.5,3.7,1.2,0.8,"0.933","-99.00",0,10,2.5
"1977","12","30",0.7,8.4,-0.4,1.5,"0.813","-99.00",0,9.3,4
"1977","12","31",12.1,5.9,3.2,0.9,"0.965","-99.00",0,9.8,4.5
"1978","01","01",0,4,0.7,1.5,"0.745","-99.00",0,9.3,2
"1978","01","02",1.1,2.6,-2.3,2.2,"0.823","-99.00",0,8.5,0
"1978","01","03",0.4,0.2,-4.4,1.4,"0.83","-99.00",3,5.5,-2.9
"1978","01","04",0.7,0.8,-4.5,0.7,"0.883","-99.00",0,9,-3.1
"1978","01","05",0.2,2.9,-4.6,3.6,"0.775","-99.00",0,9,-0.9
"1978","01","06",0,8.2,0.4,4.3,"0.685","-99.00",3.4,6.5,4.3
"1978","01","07",0,8.6,-0.8,1.5,"0.793","-99.00",5.8,3.5,3.6
"1978","01","08",0,7.7,-2.2,2.3,"0.745","-99.00",4.3,4.5,2.8
"1978","01","09",0.4,3.3,-5.3,3.1,"0.695","-99.00",3.1,6.8,-2.6
"1978","01","10",0,0.5,-7.7,0.9,"0.743","-99.00",6.7,2.8,-4.7
"1978","01","11",0,5.4,-4.8,1.3,"0.82","-99.00",1.3,9.3,0.2
"1978","01","12",0,8.4,-2.2,0.7,"0.783","-99.00",6.4,3.8,2.5
"1978","01","13",0,3.5,-4.4,0.3,"0.885","-99.00",0,5.8,-0.8
"1978","01","14",0,6.6,-5.4,0.7,"0.845","-99.00",5.3,4.5,-0.4
"1978","01","15",0,2.5,-6.5,2.4,"0.588","-99.00",1.8,2.5,-1.2
"1978","01","16",0,-1.4,-9.8,1,"0.513","-99.00",6.6,3.5,-6.1
"1978","01","17",0,2.6,-9.6,0.7,"0.675","-99.00",6.5,3.5,-4.4
"1978","01","18",3,0.4,-5.6,2.1,"0.885","-99.00",3.1,7.3,-3.2
"1978","01","19",0.4,1.2,-6.8,2,"0.825","-99.00",4.3,6.5,-2.6
"1978","01","20",5.8,5.1,-9.6,2.4,"0.76","-99.00",3.6,4.8,-3.2
"1978","01","21",0.7,-1.4,-7.2,2.8,"0.743","-99.00",5.6,8,-3.9
"1978","01","22",0,1.7,-12.2,0.4,"0.73","-99.00",8,0,-6.4
"1978","01","23",3,2.6,-9.1,0.3,"0.89","-99.00",2.9,7,-3.3
"1978","01","24",0,8.2,-1.9,0.8,"0.808","-99.00",7.8,3.5,1.9
"1978","01","25",0,7.6,-5.8,0.7,"0.693","-99.00",8.3,0.5,-0.4
"1978","01","26",1.7,6.4,-3,1.8,"0.823","-99.00",1.3,7.3,1
"1978","01","27",0,2.3,-3.6,3.1,"0.718","-99.00",1.4,6.5,-0.6
"1978","01","28",0,1.4,-4.5,1.4,"0.7","-99.00",6.4,5.5,-2.5
"1978","01","29",0,2,-7.8,0.9,"0.618","-99.00",7.7,2,-3.2
"1978","01","30",0.3,-2,-9.3,2.8,"0.65","-99.00",6,6.8,-4.9
"1978","01","31",1.2,-2.9,-12.6,1.2,"0.698","-99.00",5.6,4.5,-7.6
"1978","02","01",0,-6.8,-15.8,1.8,"0.623","-99.00",6,4.5,-10.4
"1978","02","02",0,-2.6,-13.6,1.9,"0.663","-99.00",5.8,4.8,-8
"1978","02","03",0,-1.6,-12.8,1,"0.675","-99.00",7.8,1.5,-7.5
"1978","02","04",0,3.8,-10.1,1.4,"0.858","-99.00",0.8,4.3,-3.3
"1978","02","05",0,3.8,-5.6,0.3,"0.773","-99.00",1.2,7.5,-0.7
"1978","02","06",0,8.5,-1,0.9,"0.59","-99.00",4.5,7,2.5
"1978","02","07",0,4.9,-2.5,1.2,"0.703","-99.00",5.4,8.3,0.5
"1978","02","08",0,3.4,-4.2,0.8,"0.843","-99.00",0,6.3,-0.4
"1978","02","09",22.3,5.2,2.4,1.6,"0.935","-99.00",0,10,3.7
"1978","02","10",8.2,4.9,-1.6,3.3,"0.913","-99.00",0,10,1.7
"1978","02","11",0,2.2,-2.8,1.9,"0.71","-99.00",2.6,8.3,-1
"1978","02","12",0,3.4,-3.2,1.9,"0.72","-99.00",7,4.8,-0.6
"1978","02","13",0,3,-5.4,1.6,"0.503","-99.00",8.3,0,-2
"1978","02","14",0.1,-1.6,-8.4,2.3,"0.61","-99.00",2,4.8,-5.4
"1978","02","15",0,-2.6,-12.8,1.6,"0.595","-99.00",7.8,1.5,-8.3
"1978","02","16",0,0.2,-11.8,1.1,"0.64","-99.00",8.9,0,-6.9
"1978","02","17",0,-1.2,-8.5,1.7,"0.67","-99.00",5.2,5.3,-5.7
"1978","02","18",0,1,-11.5,1.8,"0.633","-99.00",9.1,2,-5.6
"1978","02","19",0,2.9,-4.4,4.1,"0.6","-99.00",8.2,3.3,-0.9
"1978","02","20",0,4.6,-4.6,3.4,"0.733","-99.00",4.5,5,-0.5
"1978","02","21",0,7.1,-2.7,3,"0.595","-99.00",7.4,3.8,1.6
"1978","02","22",0,7.4,-2.9,2.5,"0.69","-99.00",9.4,2.5,1.2
"1978","02","23",0,11.4,-1.8,2.2,"0.635","-99.00",8.7,2,3.4
"1978","02","24",0,11,-4.2,1.8,"0.813","-99.00",8.8,2.8,2.4
"1978","02","25",0,8.3,-3.1,1.2,"0.745","-99.00",8.7,3.8,1.4
"1978","02","26",0,7.8,-4.2,2.7,"0.738","-99.00",8.9,1.5,1.4
"1978","02","27",0.5,13.5,1.7,2.6,"0.728","-99.00",6.3,5.5,6.9
"1978","02","28",11.4,8.9,-4.2,4.6,"0.835","-99.00",0,9.3,0.2
"1978","03","01",0,4.7,-7.2,2.1,"0.553","-99.00",9.5,0,-2
"1978","03","02",0,6.8,-5.7,0.7,"0.76","-99.00",4,5,0.2
"1978","03","03",24.3,5.4,1.9,0.8,"0.98","-99.00",0,10,3.5
"1978","03","04",0,8.3,-2,1.8,"0.488","-99.00",8.7,1,2.6
"1978","03","05",0,9.4,-5.1,0.8,"0.673","-99.00",9.6,0.5,0.9
"1978","03","06",0,14.4,-3.8,0.7,"0.67","-99.00",8.3,2,3.9
"1978","03","07",0,16.6,-0.2,0.9,"0.695","-99.00",4.9,6.5,7.1
"1978","03","08",0,17,1.8,3,"0.655","-99.00",9.3,1.3,9.2
"1978","03","09",34.3,8.6,6,4.7,"0.84","-99.00",0,8.5,7.2
"1978","03","10",1.2,7,-3.3,6.6,"0.74","-99.00",0,8.3,0.2
"1978","03","11",0,3.7,-5.5,3.5,"0.623","-99.00",8.1,2,-1.8
"1978","03","12",0,1.9,-4,5.5,"0.495","-99.00",9.2,5.3,-1.8
"1978","03","13",0,6.1,-3.8,3.7,"0.52","-99.00",8.4,4.5,0.4
